2025-01-06 21:11:23.970960 | 127.0.0.1 | google.com | c70d8400000100010000000006676f6f676c6503636f6d0000010001c00c000100010000012c00048efabe0e | Server Response-> Type: A, TTL: 300, Data: 142.250.190.14
2025-01-06 21:17:39.255461 | 127.0.0.1 | openai.com | ee4f81800001000500000001066f70656e616903636f6d00000f0001c00c000f00010000110c0018000504616c7431056173706d78016c06676f6f676c65c013c00c000f00010000110c00040001c02fc00c000f00010000110c0009000a04616c7433c02fc00c000f00010000110c0009000504616c7432c02fc00c000f00010000110c0009000a04616c7434c02f0000290200000000000000 | Server Response-> Type: A, TTL: 300, Data: 8.8.8.8
2025-01-06 21:22:37.693422 | 127.0.0.1 | eng.asu.edu.eg | aabb8180000100010000000003656e67036173750365647502656700000f0001c00c000f000100005460002e00000e656e672d6173752d6564752d6567046d61696c0a70726f74656374696f6e076f75746c6f6f6b03636f6d00 | Server Response-> Type: A, TTL: 300, Data: 8.8.8.8
2025-01-06 21:22:56.327566 | 127.0.0.1 | eng.asu.edu.eg | aabb8180000100010000000003656e6703617375036564750265670000010001c00c0001000100004e460004c1e31485 | Server Response-> Type: A, TTL: 300, Data: 8.8.8.8
2025-01-06 21:24:04.817675 | 127.0.0.1 | google.com | aabb8400000100010000000006676f6f676c6503636f6d00000f0001c00c000f00010000012c0014056173706d78016c06676f6f676c6503636f6d00 | Server Response-> Type: A, TTL: 300, Data: aspmx.l.google.com
2025-01-06 21:24:28.572318 | 127.0.0.1 | google.com | aabb8400000100010000000006676f6f676c6503636f6d0000020001c00c000200010000012c0010036e733106676f6f676c6503636f6d00 | Server Response-> Type: A, TTL: 300, Data: ns1.google.com
2025-01-06 21:24:43.445704 | 127.0.0.1 | google.com | aabb8180000100000001000006676f6f676c6503636f6d0000050001c00c000600010000003c0026036e7331c00c09646e732d61646d696ec00c2a775e1f0000038400000384000007080000003c | Server Response-> Type: A, TTL: 300, Data: 8.8.8.8
2025-01-06 21:24:59.973302 | 127.0.0.1 | eng.asu.edu.eg | aabb8180000100000001000003656e6703617375036564750265670000050001c0140006000100000708002c04465243550345554ec0180a506f73746d6173746572c02c188b24d800003a9800001c2000b8920000015180 | Server Response-> Type: A, TTL: 300, Data: 8.8.8.8
2025-01-06 21:25:59.988923 | 127.0.0.1 | eng.asu.edu.eg | aabb8400000100010000000003656e6703617375036564750265670000010001c00c000100010000012c0004c1e31485 | Server Response-> Type: A, TTL: 300, Data: 193.227.20.133
2025-01-06 21:26:09.501279 | 127.0.0.1 | google.com | aabb8400000100010000000006676f6f676c6503636f6d00000f0001c00c000f00010000012c0014056173706d78016c06676f6f676c6503636f6d00 | Server Response-> Type: A, TTL: 300, Data: aspmx.l.google.com
2025-01-06 21:28:05.217288 | 127.0.0.1 | pypi.com | df4781800001000200000001047079706903636f6d0000010001c00c0001000100000e1000040df8a930c00c0001000100000e1000044cdf36920000290200000000000000 | Server Response-> Type: A, TTL: 300, Data: 8.8.8.8
2025-01-06 21:30:50.569866 | 127.0.0.1 | pypi.com | 04c684000001000100000000047079706903636f6d0000010001c00c000100010000012c00044cdf3692 | Server Response-> Type: A, TTL: 300, Data: 76.223.54.146
2025-01-06 21:30:50.571013 | 127.0.0.1 | stackoverflow.com | bc90840000010001000000000d737461636b6f766572666c6f7703636f6d0000010001c00c000100010000012c00049765c145 | Server Response-> Type: A, TTL: 300, Data: 151.101.193.69
2025-01-06 23:30:01.215085 | 127.0.0.1 | pypi.com | 59ed81800001000100000001047079706903636f6d00000f0001c00c000f000100000e1000030000000000290200000000000000 | Server Response-> Type: A, TTL: 300, Data: 8.8.8.8
2025-01-06 23:30:06.131329 | 127.0.0.1 | pypi.com | 566484000001000100000000047079706903636f6d0000010001c00c000100010000012c00044cdf3692 | Server Response-> Type: A, TTL: 300, Data: 76.223.54.146
2025-01-06 23:30:06.184486 | 127.0.0.1 | nc | 8fe381a00001000000010001026e630000010001c00c0006000100000708002f07616e792d6e7331c00c0a686f73746d6173746572036f7074c00c78b3361500000e100000038400093a8000000e100000290200000000000000 | Server Response-> Type: A, TTL: 300, Data: 8.8.8.8
2025-01-06 23:45:47.974828 | 127.0.0.1 | pypi.com | f9ff81800001000000010001047079706903636f6d00001c0001c00c000600010000012c0032036e73350861667465726e6963c01103646e73056a6f6d6178036e65740078952e280000708000001c2000093a800000012c0000290200000000000000 | Server Response-> Type: A, TTL: 300, Data: 8.8.8.8
2025-01-06 23:56:36.783574 | 127.0.0.1 | tryhackme.com | 6dcd81800001000300000001097472796861636b6d6503636f6d0000010001c00c000100010000012c0004681636e4c00c000100010000012c0004681637e4c00c000100010000012c0004ac431b0a0000290200000000000000 | Server Response-> Type: A, TTL: 300, Data: 8.8.8.8
